STITCH 1,STITCH 2,Polypharmacy Side Effect,Side Effect Name
CID000005512,CID000124087,C0008325,cholecystitis
CID000005512,CID000060147,C0497156,Adenopathy
CID000005512,CID000005735,C0011854,insulin dependent diabetes mellitus
CID000005512,CID000125889,C0026986,myelodysplasia
CID000005512,CID000093860,C0522055,abnormal ECG
CID000005512,CID000005578,C0013362,dysarthria
CID000005512,CID005493381,C0026986,myelodysplasia
CID000005512,CID000008953,C0004604,Back Ache
CID000005512,CID000060198,C0012833,dizziness
CID000005512,CID004475485,C0497156,Adenopathy
CID000005512,CID003468412,C0017152,gastric inflammation
CID000005512,CID000072054,C0038454,apoplexy
CID000005512,CID000443871,C0017152,gastric inflammation
CID000005512,CID006447131,C0038454,apoplexy
CID000005512,CID000005672,C0038999,bulging
CID000005512,CID000154059,C0015230,eruption
CID000005512,CID000005719,C0038454,apoplexy
CID000005512,CID005329102,C0022346,icterus
CID000005512,CID000160051,C0043096,loss of weight
CID000005512,CID000060184,C0017152,gastric inflammation
CID000005512,CID000054688,C0038454,apoplexy
CID000005512,CID000216239,C0038999,bulging
CID000005512,CID003081884,C0017152,gastric inflammation
CID000005512,CID000024486,C0497156,Adenopathy
CID000005512,CID000005533,C1260880,rhinorrhea
CID000005512,CID000060843,C0040034,thrombocytopenia
CID000005512,CID000034312,C0006112,metabolic encephalopathy
CID000005512,CID000027991,C0008325,cholecystitis
CID000005512,CID003002190,C0043096,loss of weight
CID000005512,CID003062316,C0013362,dysarthria
CID000005512,CID000005732,C0008325,cholecystitis
CID000005512,CID000005731,C0038454,apoplexy
CID000005512,CID000068740,C0043096,loss of weight
CID000005512,CID000091270,C0017152,gastric inflammation
CID000005512,CID000156419,C0020456,hyperglycaemia
CID000005512,CID000005514,C0497156,Adenopathy
CID000005512,CID005311027,C0043096,loss of weight
CID000005512,CID000077999,C0041834,erythema
CID000005512,CID000077993,C0038454,apoplexy
CID000005512,CID004659568,C0020443,elevated cholesterol
CID000005512,CID000060865,C0009676,confusion
CID000005533,CID000443871,C0020443,elevated cholesterol
CID000005533,CID000068740,C0011168,deglutition disorder
CID000005533,CID000154059,C0004093,asthenia
CID000005533,CID000124087,C0015230,eruption
CID000005533,CID000123606,C0006118,brain neoplasm
CID000005533,CID000005735,C0043094,weight gain
CID000005533,CID000125889,C0042384,angiitis
CID000005533,CID000034312,C0522055,abnormal ECG
CID000005533,CID000005732,C0008325,cholecystitis
CID000005533,CID000093860,C0026986,myelodysplasia
CID000005533,CID000091270,C0023903,hepatic neoplasia
CID000005533,CID000060835,C0040997,trigeminal neuralgia
CID000005533,CID000041781,C0008325,cholecystitis
CID000005533,CID000213039,C0043096,loss of weight
CID000005533,CID000005719,C0017152,gastric inflammation
CID000005533,CID000060147,C0522055,abnormal ECG
CID000005533,CID003468412,C0013362,dysarthria
CID000005533,CID000060198,C0243026,sepsis
CID000005533,CID000054688,C0041912,Infection Upper Respiratory
CID000005533,CID004475485,C0043096,loss of weight
CID000005533,CID000060865,C0231807,Dyspnea exertional
CID000005533,CID000054841,C0043094,weight gain
CID000005533,CID000077999,C0038454,apoplexy
CID000005533,CID000077993,C0020443,elevated cholesterol
CID000077999,CID000156419,C0031154,peritonitis
CID000077999,CID000151165,C0027121,muscle inflammation
CID000077999,CID005493381,C0702166,Acne
CID000077999,CID003468412,C0043096,loss of weight
CID000077999,CID000124087,C0042384,angiitis
CID000077999,CID005311082,C0010054,arteriosclerotic heart disease
CID000077999,CID000093860,C0038454,apoplexy
CID000077999,CID000443871,C0085602,excessive thirst
CID000077999,CID000125889,C0004601,back injury
CID000077999,CID005311027,C0497156,Adenopathy
CID000077999,CID000213039,C0022660,acute kidney failure
CID000077999,CID003002190,C0011168,deglutition disorder
CID000077999,CID003081884,C0042029,Infection Urinary Tract
CID000077999,CID000154059,C0018621,hay fever
CID000077999,CID000091270,C0041834,erythema
CID000077999,CID000216239,C0015230,eruption
CID000077999,CID000148211,C0497156,Adenopathy
CID000077999,CID000110635,C0013362,dysarthria
CID000077999,CID005329102,C0015544,failure to thrive
CID000077999,CID004475485,C0034886,proctalgia
CID000077999,CID006398970,C0043096,loss of weight
CID000077999,CID000160051,C0020538,High blood pressure
CID000077999,CID003085017,C0038454,apoplexy
CID000002022,CID000002092,C0043096,loss of weight
CID000002022,CID000003325,C0008325,cholecystitis
CID000002022,CID000005203,C0008325,cholecystitis
CID000002022,CID000003121,C0008325,cholecystitis
CID000002022,CID000002756,C0008325,cholecystitis
CID000002022,CID000054374,C0497156,Adenopathy
CID000002022,CID000008953,C0017152,gastric inflammation
CID000002022,CID000047725,C0017152,gastric inflammation
CID000002022,CID000004927,C0008325,cholecystitis
CID000002022,CID000004873,C0008325,cholecystitis
CID000002022,CID000004691,C0008325,cholecystitis
CID000002022,CID000003404,C0009676,confusion
CID000002022,CID000003403,C0017152,gastric inflammation
CID000002022,CID000002118,C0008325,cholecystitis
CID000002022,CID000002658,C0008325,cholecystitis
CID000002022,CID000002656,C0008325,cholecystitis
CID000002022,CID000003780,C0038454,apoplexy
CID000002022,CID000060147,C0008325,cholecystitis
CID000002022,CID000003410,C0015230,eruption
CID000002022,CID000002284,C0008325,cholecystitis
CID000002022,CID000004730,C0004144,atelectasis
CID000002022,CID000148211,C0018965,blood in urine
CID000002022,CID000005040,C0085648,synovial cyst
CID000002022,CID000004058,C0017152,gastric inflammation
CID000002022,CID000004052,C0038454,apoplexy
CID000002022,CID000003310,C0017152,gastric inflammation
CID000002022,CID000005578,C0232492,abdominal pain upper
CID000002022,CID000003152,C0038454,apoplexy
CID000002022,CID000003157,C0017152,gastric inflammation
CID000002022,CID000003154,C0032285,neumonia
CID000002022,CID000003454,C0235527,right heart failure
CID000002022,CID000004409,C0008325,cholecystitis
CID000002022,CID000002891,C0497156,Adenopathy
CID000002022,CID000002895,C0017152,gastric inflammation
CID000002022,CID000004834,C0011615,allergic dermatitis
CID000002022,CID000003478,C0017152,gastric inflammation
CID000002022,CID000004674,C0026986,myelodysplasia
CID000002022,CID000005352,C0038454,apoplexy
CID000002022,CID000005358,C0017152,gastric inflammation
CID000002022,CID000005095,C0041834,erythema
CID000002022,CID000002375,C0043096,loss of weight
CID000002022,CID003002190,C0024141,disseminated lupus erythematosus
CID000002022,CID000002818,C0040034,thrombocytopenia
CID000002022,CID000003333,C0037195,Sinus headache
CID000002022,CID000054688,C0008325,cholecystitis
CID000002022,CID000004943,C0008325,cholecystitis
CID000002022,CID000074989,C0151714,hypermagnesemia
CID000002022,CID000036339,C0004610,Bacteraemia
CID000002022,CID000003108,C0015230,eruption
CID000002022,CID000004885,C0020538,High blood pressure
CID000002022,CID000004634,C0001418,adenocarcinoma
CID000002022,CID000002771,C0025637,methaemoglobinaemia
CID000002022,CID000002171,C0017152,gastric inflammation
CID000002022,CID000110635,C0019348,herpes simplex
CID000002022,CID000060877,C0497156,Adenopathy
CID000002022,CID000060871,C0004604,Back Ache
CID000002022,CID000056339,C0013221,drug toxicity NOS
CID000002022,CID003085017,C0017152,gastric inflammation
CID000002022,CID000005496,C0008325,cholecystitis
CID000002022,CID000003793,C0026987,Bone marrow fibrosis
CID000002022,CID000004170,C0038454,apoplexy
CID000002022,CID000004171,C0008325,cholecystitis
CID000002022,CID000004178,C0032285,neumonia
CID000002022,CID000156419,C0151908,dry skin
CID000002022,CID000003827,C0001339,acute pancreatitis
CID000002022,CID000003825,C0004604,Back Ache
CID000002022,CID000003821,C0151766,Abnormal LFTs
CID000002022,CID000003715,C0038454,apoplexy
CID000002022,CID000054841,C0027769,nervous tension
CID000002022,CID005311027,C0013144,drowsiness
CID000002022,CID000004993,C0040034,thrombocytopenia
CID000002022,CID000003339,C0497156,Adenopathy
CID000002022,CID000004547,C0020456,hyperglycaemia
CID000002022,CID000004542,C0702166,Acne
CID000002022,CID000002269,C0008325,cholecystitis
CID000002022,CID000002267,C0041834,erythema
CID000002022,CID000002265,C0026986,myelodysplasia
CID000002022,CID000005515,C0022660,acute kidney failure
CID000002022,CID000005514,C0497156,Adenopathy
CID000002022,CID000002187,C0041834,erythema
CID000002022,CID000002978,C0015544,failure to thrive
CID000002022,CID000041781,C0522055,abnormal ECG
CID000002022,CID000004911,C0042384,angiitis
CID000002022,CID000002578,C0013221,drug toxicity NOS
CID000002022,CID000072054,C0020443,elevated cholesterol
CID000002022,CID000216239,C0043352,aptyalism
CID000002022,CID000004894,C0041834,erythema
CID000002022,CID000004463,C0497156,Adenopathy
CID000002022,CID000002662,C0004601,back injury
CID000002022,CID000002311,C0017152,gastric inflammation
CID000002022,CID000004812,C0008325,cholecystitis
CID000002022,CID000004819,C0038454,apoplexy
CID000002022,CID000002435,C0004144,atelectasis
CID000002022,CID000119182,C0151714,hypermagnesemia
CID000002022,CID000004053,C0151636,Extrasystoles Ventricular
CID000002022,CID000002141,C0041834,erythema
CID000002022,CID000005078,C0004601,back injury
CID000002022,CID000003040,C0041834,erythema
CID000002022,CID000003042,C0004610,Bacteraemia
CID000002022,CID000003877,C0008325,cholecystitis
CID000002022,CID000004513,C0013604,edema
CID000002022,CID000124087,C0031099,periodontitis
CID000002022,CID000004236,C0013221,drug toxicity NOS
CID000002022,CID000005735,C0043096,loss of weight
CID000002022,CID000005732,C0025637,methaemoglobinaemia
CID000002022,CID000003367,C0497156,Adenopathy
CID000002022,CID000002283,C0040034,thrombocytopenia
CID000002022,CID000002713,C0017152,gastric inflammation
CID000002022,CID000004419,C0027441,nasopharyngitis
CID000002022,CID000002153,C0085631,agitated
CID000002022,CID000003676,C0017152,gastric inflammation
CID000002022,CID000003672,C0008325,cholecystitis
CID000002022,CID000016231,C0004144,atelectasis
CID000002022,CID000004845,C0038454,apoplexy
CID000002022,CID003468412,C0080274,bladder retention
CID000002022,CID000002462,C0017152,gastric inflammation
CID000002022,CID000024486,C0038454,apoplexy
CID000002022,CID000003203,C0008325,cholecystitis
CID000002022,CID000060184,C0021141,ADH inappropriate
CID000002022,CID005493381,C0017152,gastric inflammation
CID000002022,CID000093860,C0008325,cholecystitis
CID000002022,CID000508230,C0017152,gastric inflammation
CID000002022,CID000005291,C0008325,cholecystitis
CID000002022,CID000003198,C0015544,failure to thrive
CID000002022,CID000004264,C0007642,cellulitis
CID000002022,CID000068740,C0017152,gastric inflammation
CID000002022,CID000197712,C0035078,kidney failure
CID000002022,CID000005002,C0013221,drug toxicity NOS
CID000002022,CID000002083,C0008325,cholecystitis
CID000002022,CID000002088,C0017152,gastric inflammation
CID000002022,CID000005212,C0041834,erythema
CID000002022,CID000005215,C0017152,gastric inflammation
CID000002022,CID000002249,C0497156,Adenopathy
CID000002022,CID000003962,C0043094,weight gain
CID000002022,CID000003961,C0497156,Adenopathy
CID000002022,CID000004609,C0008325,cholecystitis
CID000002022,CID000004603,C0038454,apoplexy
CID000002022,CID000004607,C0004093,asthenia
CID000002022,CID000002764,C0006112,metabolic encephalopathy
CID000002022,CID000213039,C0015230,eruption
CID000002022,CID000002160,C0004604,Back Ache
CID000002022,CID000005394,C0011854,insulin dependent diabetes mellitus
CID000002022,CID000002955,C0017152,gastric inflammation
CID000002022,CID000004091,C0008325,cholecystitis
CID000002022,CID000002550,C0042384,angiitis
CID000002022,CID000150310,C0522055,abnormal ECG
CID000002022,CID000005155,C0008325,cholecystitis
CID000002022,CID000005152,C0017152,gastric inflammation
CID000002022,CID000003414,C0011854,insulin dependent diabetes mellitus
CID000002022,CID000003419,C0038454,apoplexy
CID000002022,CID000003255,C0017152,gastric inflammation
CID000002022,CID000004168,C0017152,gastric inflammation
CID000002022,CID000002244,C0017152,gastric inflammation
CID000002022,CID000051263,C0040034,thrombocytopenia
CID000002022,CID000005402,C0026986,myelodysplasia
CID000002022,CID000005401,C0007642,cellulitis
CID000002022,CID000005408,C0017152,gastric inflammation
CID000002022,CID000003767,C0151611,abnormal EEG
CID000002022,CID000004253,C0008325,cholecystitis
CID000002022,CID005311039,C0008325,cholecystitis
CID000002022,CID000003510,C0017152,gastric inflammation
CID000002022,CID000003516,C0017152,gastric inflammation
CID000002022,CID004475485,C0015544,failure to thrive
CID000002022,CID000005426,C0235527,right heart failure
CID000002022,CID000003062,C0008325,cholecystitis
CID000002022,CID000012536,C0038454,apoplexy
CID000002022,CID000002274,C0017152,gastric inflammation
CID000002022,CID000003914,C0001969,Alcoholic intoxication
CID000002022,CID000003463,C0004604,Back Ache
CID000002022,CID000003461,C0030193,Pain
CID000002022,CID000151165,C0008325,cholecystitis
CID000002022,CID000005978,C0041834,erythema
CID000002022,CID000034312,C0043096,loss of weight
CID000002022,CID000004900,C0017152,gastric inflammation
CID000002022,CID000005719,C0043096,loss of weight
CID000002022,CID000003382,C0031099,periodontitis
CID000002022,CID000003384,C0038454,apoplexy
CID000002022,CID000003385,C0038454,apoplexy
CID000002022,CID000003148,C0043094,weight gain
CID000002022,CID000003467,C0042900,vitiligo
CID000002022,CID000002678,C0017152,gastric inflammation
CID000002022,CID000002308,C0043096,loss of weight
CID000002022,CID000003657,C0004604,Back Ache
CID000002022,CID000003652,C0017152,gastric inflammation
CID000002022,CID000005672,C0030193,Pain
CID000002022,CID000060164,C0031099,periodontitis
CID000002022,CID000004829,C0042384,angiitis
CID000002022,CID000004583,C0008325,cholecystitis
CID000002022,CID000004585,C0008325,cholecystitis
CID000002022,CID000005184,C0497156,Adenopathy
CID000002022,CID000054808,C0038454,apoplexy
CID000002022,CID000004138,C0020443,elevated cholesterol
CID000002022,CID000004739,C0043096,loss of weight
CID000002022,CID000003032,C0497156,Adenopathy
CID000002022,CID000002801,C0001969,Alcoholic intoxication
CID000002022,CID000002806,C0004601,back injury
CID000002022,CID000004075,C0043096,loss of weight
CID000002022,CID000003869,C0006112,metabolic encephalopathy
CID000002022,CID000065027,C0041834,erythema
CID000002022,CID000005453,C0497156,Adenopathy
CID000002022,CID000004205,C0017152,gastric inflammation
CID000002022,CID000003379,C0003811,Arrhythmia
CID000002022,CID000060787,C0008325,cholecystitis
CID000002022,CID000004064,C0007642,cellulitis
CID000002022,CID000003878,C0017152,gastric inflammation
CID000002022,CID000005234,C0017152,gastric inflammation
CID000002022,CID000004425,C0008325,cholecystitis
CID000002022,CID000002142,C0151636,Extrasystoles Ventricular
CID000002022,CID000060835,C0497156,Adenopathy
CID000002022,CID000003661,C0017152,gastric inflammation
CID000002022,CID000060865,C0038454,apoplexy
CID000002022,CID000004856,C0042384,angiitis
CID000002022,CID000002476,C0497156,Adenopathy
CID000002022,CID000002471,C0497156,Adenopathy
CID000002022,CID000002786,C0017152,gastric inflammation
CID000002022,CID000005379,C0004604,Back Ache
CID000002022,CID000005372,C0023903,hepatic neoplasia
CID000002022,CID000125889,C0497156,Adenopathy
CID000002022,CID000002622,C0025637,methaemoglobinaemia
CID000002022,CID000005731,C0043096,loss of weight
CID000002022,CID000004740,C0020443,elevated cholesterol
CID000002022,CID000003003,C0008325,cholecystitis
CID000002022,CID000054547,C0035222,Acute Respiratory Distress Syndrome
CID000002022,CID000003706,C0497156,Adenopathy
CID000002022,CID000003702,C0004604,Back Ache
CID000002022,CID003062316,C0878544,Cardiomyopathy
CID000002092,CID000003325,C0040034,thrombocytopenia
CID000002092,CID000125889,C0043096,loss of weight
CID000002092,CID000002462,C0043094,weight gain
CID000002092,CID000002244,C0318712,gastroenteritis viral
CID000002092,CID000002249,C0043096,loss of weight
CID000002092,CID000005732,C0038454,apoplexy
CID000002092,CID000005735,C0006118,brain neoplasm
CID000002092,CID000003672,C0043096,loss of weight
CID000002092,CID000005095,C0043096,loss of weight
CID000002092,CID000004740,C0035302,Retinal artery occlusion
CID000002092,CID000003157,C0011168,deglutition disorder
