,drug_name,pubmed_id,title,authors,mesh_terms,paper_url
1127,Cetirizine,19635371,Development and validation of a stability-indicating RP-HPLC method for the determination of paracetamol with dantrolene or/and cetirizine and pseudoephedrine in two pharmaceutical dosage forms.,"['Hadad GM', 'Emara S', 'Mahmoud WM']","['Acetaminophen/*analysis', 'Analgesics, Non-Narcotic', 'Anti-Allergic Agents', 'Cetirizine/analysis', 'Chromatography, High Pressure Liquid/*methods', 'Dantrolene/analysis', 'Drug Combinations', 'Drug Stability', 'Muscle Relaxants, Central', 'Nasal Decongestants', 'Pharmaceutical Preparations/*analysis', 'Pseudoephedrine/analysis']",https://pubmed.ncbi.nlm.nih.gov/19635371/
1128,Cetirizine,34474941,Unintentional cetirizine overdose causing anticholinergic syndrome.,"['Renko A', 'Cortese T', 'Karagiannis P', 'Salzman M']","['Anti-Allergic Agents/administration & dosage/*poisoning', 'Anticholinergic Syndrome/*etiology', 'Cetirizine/administration & dosage/*poisoning', 'Child', 'Drug Overdose/complications', 'Humans', 'Male']",https://pubmed.ncbi.nlm.nih.gov/34474941/
1129,Cetirizine,36756861,Separation and identification of cetirizine enantiomers in human urine by capillary electrophoresis and circular dichroism independent of their standards.,"['Chen L', 'Tian T', 'Yang S', 'Dong Y', 'Cui H', 'Li X']","['Humans', '*Cetirizine/analysis/pharmacokinetics', 'Circular Dichroism', 'Reference Standards', '*Electrophoresis, Capillary/methods', 'Stereoisomerism']",https://pubmed.ncbi.nlm.nih.gov/36756861/
1130,Cetirizine,36368368,"Application of the C-C(3)N(4)/Li(2)CoMn(3)O(8)//IL nanocomposite for design a sensitive electrochemical sensor inorder to detection of cetirizine, acetaminophen and phenylephrine in biological and pharmaceuticals samples.","['Ziaie N', 'Shabani-Nooshabadi M']","['Humans', '*Acetaminophen', 'Electrochemical Techniques', 'Cetirizine', 'Phenylephrine', 'Spectroscopy, Fourier Transform Infrared', '*Nanocomposites/chemistry', 'Lithium', 'Ions', 'Pharmaceutical Preparations']",https://pubmed.ncbi.nlm.nih.gov/36368368/
1131,Cetirizine,26971810,"Oxidation of cetirizine, fexofenadine and hydrochlorothiazide during ozonation: Kinetics and formation of transformation products.","['Borowska E', 'Bourgin M', 'Hollender J', 'Kienle C', 'McArdell CS', 'von Gunten U']","['Cetirizine/*chemistry', 'Chromatography, Liquid', 'Hydrochlorothiazide/*chemistry', 'Hydrogen-Ion Concentration', 'Kinetics', 'Oxidation-Reduction', 'Ozone/*chemistry', 'Tandem Mass Spectrometry', 'Terfenadine/*analogs & derivatives/chemistry', 'Wastewater/chemistry', 'Water Pollutants, Chemical/*chemistry', 'Water Purification/*methods']",https://pubmed.ncbi.nlm.nih.gov/26971810/
1132,Cetirizine,35344122,Synchronous Fluorescence as a Green and Selective Method for the Simultaneous Determination of Cetirizine and Azelastine in Aqueous Humor.,"['Abd-AlGhafar WN', 'Aly FA', 'Sheribah ZA', 'Saad S']","['*Aqueous Humor', '*Cetirizine', 'Ophthalmic Solutions', 'Phthalazines', 'Spectrometry, Fluorescence/methods']",https://pubmed.ncbi.nlm.nih.gov/35344122/
1133,Cetirizine,15841664,"Double-blind, crossover comparison of olopatadine and cetirizine versus placebo: suppressive effects on skin response to histamine iontophoresis.","['Morita E', 'Matsuo H', 'Zhang Y']","['Administration, Oral', 'Adult', 'Cetirizine/*administration & dosage', 'Cross-Over Studies', 'Dibenzoxepins/*administration & dosage', 'Double-Blind Method', 'Female', 'Histamine', 'Histamine H1 Antagonists/*administration & dosage', 'Humans', 'Hypersensitivity, Immediate/chemically induced/*drug therapy/pathology', 'Iontophoresis', 'Male', 'Olopatadine Hydrochloride', 'Time Factors', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/15841664/
1134,Cetirizine,20354769,Isolation and characterization of cetirizine degradation product: mechanism of cetirizine oxidation.,"['Dyakonov T', 'Muir A', 'Nasri H', 'Toops D', 'Fatmi A']","['Cetirizine/*chemistry/isolation & purification', 'Chromatography, Liquid', 'Histamine H1 Antagonists, Non-Sedating/chemistry', 'Hydrogen Peroxide/chemistry', 'Hydrogen-Ion Concentration', 'Magnetic Resonance Spectroscopy', 'Mass Spectrometry', 'Molecular Structure', 'Oxidation-Reduction', 'Polyethylene Glycols/chemistry']",https://pubmed.ncbi.nlm.nih.gov/20354769/
1135,Cetirizine,35732105,"Simple and rapid quantification of cetirizine, venlafaxine, and O-desmethylvenlafaxine in human breast milk, and metformin in human milk and plasma with UHPLC-MS/MS.","['Wegler C', 'Saleh A', 'Lindqvist A', 'Nordeng H', 'Smeraglia J', 'Baranczewski P']","['Cetirizine', 'Chromatography, High Pressure Liquid/methods', 'Desvenlafaxine Succinate', 'Female', 'Humans', 'Infant', '*Metformin', 'Milk, Human', 'Pregnancy', 'Reproducibility of Results', '*Tandem Mass Spectrometry/methods', 'Venlafaxine Hydrochloride']",https://pubmed.ncbi.nlm.nih.gov/35732105/
1136,Cetirizine,37811726,Transfer of cetirizine/levocetirizine into human breast milk and estimation of drug exposure to infants through breastfeeding: A human lactation study from the ConcePTION project.,"['Nordeng H', 'Wegler C', 'Lindqvist A', 'Melander E', 'Magnusson M', 'Gandia P', 'Panchaud A', 'Baranczewski P', 'Spigset O']","['Infant', 'Humans', 'Female', '*Cetirizine/adverse effects', '*Breast Feeding', 'Milk, Human', 'Lactation']",https://pubmed.ncbi.nlm.nih.gov/37811726/
1137,Cetirizine,38674305,Comparing the Risk of Infusion-Related Reactions and Tolerability in Patients Given Cetirizine or Diphenhydramine Prior to Ocrelizumab Infusion (PRECEPT).,"['Smoot K', 'Marginean H', 'Gervasi-Follmar T', 'Chen C']","['Humans', '*Diphenhydramine/administration & dosage/therapeutic use', '*Cetirizine/adverse effects/administration & dosage/therapeutic use', 'Female', 'Male', 'Adult', 'Middle Aged', '*Antibodies, Monoclonal, Humanized/adverse effects/therapeutic use/administration & dosage', 'Infusions, Intravenous/adverse effects', 'Multiple Sclerosis/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/38674305/
1138,Cetirizine,34989925,Comparison of Carbon Dots Prepared in Deep Eutectic Solvent and Water/Deep Eutectic Solvent: Study of Fluorescent Detection of Fe(3+) and Cetirizine and their Photocatalytic Antibacterial Activity.,"['Tabaraki R', 'Nazari F']","['Anti-Bacterial Agents/pharmacology', 'Carbon/*chemistry/pharmacology', 'Cetirizine/*analysis/pharmacology', '*Deep Eutectic Solvents', 'Ferric Compounds/*analysis/pharmacology', 'Hydrogen-Ion Concentration', 'Limit of Detection', 'Microscopy, Electron, Transmission', 'Microwaves', 'Quantum Dots/*chemistry', 'Spectrometry, Fluorescence/*methods', 'Time Factors']",https://pubmed.ncbi.nlm.nih.gov/34989925/
1139,Cetirizine,21874559,Comparative inhibition by bilastine and cetirizine of histamine-induced wheal and flare responses in humans.,['Church MK'],"['Adult', 'Anti-Allergic Agents/*administration & dosage/blood/pharmacokinetics', 'Benzimidazoles/*administration & dosage/blood/pharmacokinetics', 'Cetirizine/*administration & dosage/blood/pharmacokinetics', 'Cross-Over Studies', 'Double-Blind Method', 'Histamine', 'Histamine H1 Antagonists/*administration & dosage/blood/pharmacokinetics', 'Humans', 'Male', 'Piperidines/*administration & dosage/blood/pharmacokinetics', 'Skin Tests', 'Urticaria/blood/chemically induced/*drug therapy', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/21874559/
1140,Sibutramine,17266632,Currently available drugs for the treatment of obesity: Sibutramine and orlistat.,"['Chaput JP', 'St-Pierre S', 'Tremblay A']","['Anti-Obesity Agents/adverse effects/*therapeutic use', 'Body Weight', 'Cyclobutanes/adverse effects/*therapeutic use', 'Energy Metabolism', 'Exercise', 'Humans', 'Lactones/adverse effects/*therapeutic use', 'Obesity/*drug therapy', 'Orlistat']",https://pubmed.ncbi.nlm.nih.gov/17266632/
1141,Sibutramine,23444775,Rapid identification of sibutramine in dietary supplements using a stepwise approach.,"['Csupor D', 'Boros K', 'Danko B', 'Veres K', 'Szendrei K', 'Hohmann J']","['Appetite Depressants/*analysis', 'Chromatography, High Pressure Liquid', 'Chromatography, Thin Layer', 'Color', 'Cyclobutanes/*analysis', 'Dietary Supplements/*analysis', 'Drug Contamination', 'Magnetic Resonance Spectroscopy', 'Spectrometry, Mass, Electrospray Ionization', 'Spectrophotometry, Ultraviolet']",https://pubmed.ncbi.nlm.nih.gov/23444775/
1142,Sibutramine,20731270,Myocardial infarction associated with sibutramine use: case report and discussion.,"['Fernandez WG', 'Biswas AK']","['Adult', 'Afghanistan', 'Appetite Depressants/*adverse effects', 'Cyclobutanes/*adverse effects', 'Diagnosis, Differential', 'Electrocardiography', 'Female', 'Humans', 'Myocardial Infarction/*chemically induced/diagnosis']",https://pubmed.ncbi.nlm.nih.gov/20731270/
1143,Sibutramine,11916103,The importance of obesity in diabetes and its treatment with sibutramine.,"['Van Gaal LF', 'Peiffer FW']","['Appetite Depressants/pharmacology/*therapeutic use', 'Cyclobutanes/pharmacology/*therapeutic use', 'Diabetes Mellitus, Type 2/complications/*prevention & control', 'Glycated Hemoglobin/drug effects', 'Humans', 'Obesity/complications/*prevention & control', 'Weight Loss']",https://pubmed.ncbi.nlm.nih.gov/11916103/
1144,Sibutramine,15957900,Control of diastereoselectivity by solvent effects in the addition of Grignard reagents to enantiopure t-butylsulfinimine: syntheses of the stereoisomers of the hydroxyl derivatives of sibutramine.,"['Lu BZ', 'Senanayake C', 'Li N', 'Han Z', 'Bakale RP', 'Wald SA']","['Cyclobutanes/*chemical synthesis/chemistry', 'Hydroxyl Radical/chemistry', 'Indicators and Reagents', 'Molecular Structure', 'Solvents', 'Stereoisomerism', 'Sulfinic Acids/*chemistry']",https://pubmed.ncbi.nlm.nih.gov/15957900/
1145,Sibutramine,21892560,"Systematic review of the clinical efficacy of sibutramine and orlistat in weigth loss, quality of life and its adverse effects in obese adolescents.","['Garcia Diaz E', 'Martin Folgueras T']","['Adolescent', 'Anti-Obesity Agents/adverse effects/*therapeutic use', 'Appetite Depressants/adverse effects/*therapeutic use', 'Cyclobutanes/adverse effects/*therapeutic use', 'Diet', 'Female', 'Humans', 'Lactones/adverse effects/*therapeutic use', 'Male', 'Obesity/diet therapy/*drug therapy/*psychology', 'Orlistat', '*Quality of Life', 'Randomized Controlled Trials as Topic', 'Weight Loss/*drug effects']",https://pubmed.ncbi.nlm.nih.gov/21892560/
1146,Sibutramine,19845869,Variegate porphyria in a 46-year-old patient taking sibutramine for weight loss.,"['Reiser M', 'Eickmann S', 'Haverkamp T', 'Finckh U']","['Appetite Depressants/*adverse effects', 'Cyclobutanes/*adverse effects', 'Female', 'Flavoproteins/metabolism', 'Genetic Predisposition to Disease', 'Humans', 'Mitochondrial Proteins/metabolism', 'Mutation', 'Porphyria, Variegate/*chemically induced/*genetics', 'Porphyrins/urine', 'Protoporphyrinogen Oxidase/genetics/metabolism', 'Weight Loss/drug effects']",https://pubmed.ncbi.nlm.nih.gov/19845869/
1147,Sibutramine,28724846,Metabolic and Inflammatory Changes with Orlistat and Sibutramine Treatment in Obese Malaysian Subjects.,"['Al-Tahami BAM', 'Al-Safi Ismail AA', 'Sanip Z', 'Yusoff Z', 'Shihabudin TMT', 'Singh TSP', 'Rasool AHG']","['Adiponectin/metabolism', 'Adolescent', 'Adult', 'Aged', 'Asian People', 'Blood Glucose/metabolism', 'Body Fat Distribution', 'Body Mass Index', 'C-Reactive Protein/metabolism', 'Cardiovascular Diseases/etiology/prevention & control', 'Cyclobutanes/*administration & dosage/pharmacology', 'Fasting/blood', 'Humans', 'Insulin/metabolism', 'Insulin Resistance', 'Intra-Abdominal Fat/metabolism', 'Lactones/*administration & dosage/pharmacology', 'Malaysia', 'Middle Aged', 'Obesity/complications/*drug therapy/*metabolism/physiopathology', 'Orlistat', 'Risk', 'Treatment Outcome', 'Waist Circumference', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/28724846/
1148,Sibutramine,18398902,"Crystal chemistry of sibutramine: thermal, diffractometric and spectroscopic characterization.","['Maccaroni E', 'Alberti E', 'Malpezzi L', 'Masciocchi N', 'Pellegatta C']","['Appetite Depressants/*chemistry', 'Crystallography, X-Ray/*methods', 'Cyclobutanes/*chemistry', 'Magnetic Resonance Spectroscopy/*methods', 'Molecular Structure']",https://pubmed.ncbi.nlm.nih.gov/18398902/
1149,Sibutramine,19475780,The use of sibutramine in the management of obesity and related disorders: an update.,"['Tziomalos K', 'Krassas GE', 'Tzotzas T']","['Adult', 'Appetite Depressants/adverse effects/*therapeutic use', 'Biomarkers/blood', 'Blood Glucose/drug effects', 'Cardiovascular Diseases/etiology/mortality/*prevention & control', 'Child', 'Cyclobutanes/adverse effects/*therapeutic use', 'Eating/drug effects', 'Humans', 'Inflammation Mediators/blood', 'Lipids/blood', 'Obesity/blood/complications/*drug therapy/mortality', 'Risk Reduction Behavior', 'Treatment Outcome', 'Weight Loss/*drug effects']",https://pubmed.ncbi.nlm.nih.gov/19475780/
1150,Sibutramine,9130039,Sibutramine--a review of clinical efficacy.,['Lean ME'],"['Anti-Obesity Agents/pharmacology/standards/*therapeutic use', 'Antidepressive Agents/pharmacology/standards/*therapeutic use', 'Appetite Depressants/pharmacology/standards/therapeutic use', 'Body Weight/drug effects/physiology', 'Cardiovascular Physiological Phenomena', 'Cardiovascular System/drug effects', 'Clinical Trials as Topic', 'Cyclobutanes/pharmacology/standards/*therapeutic use', 'Dose-Response Relationship, Drug', 'Fenfluramine/pharmacology/standards/therapeutic use', 'Humans', 'Obesity/*drug therapy/physiopathology', 'Weight Loss/drug effects/physiology']",https://pubmed.ncbi.nlm.nih.gov/9130039/
1151,Sibutramine,15013931,Sibutramine and the management of obesity.,"['Poston WS', 'Foreyt JP']","['Adolescent', 'Adrenergic Uptake Inhibitors/adverse effects/pharmacology/therapeutic use', 'Appetite Depressants/adverse effects/pharmacology/*therapeutic use', 'Cardiovascular System/drug effects', 'Clinical Trials as Topic', 'Cyclobutanes/adverse effects/pharmacology/*therapeutic use', 'Diabetes Mellitus, Type 2/complications/drug therapy', 'Humans', 'Obesity/complications/*drug therapy', 'Racial Groups', 'Selective Serotonin Reuptake Inhibitors/adverse effects/pharmacology/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/15013931/
1152,Sibutramine,18374423,"Metformin plus sibutramine for olanzapine-associated weight gain and metabolic dysfunction in schizophrenia: a 12-week double-blind, placebo-controlled pilot study.","['Baptista T', 'Uzcategui E', 'Rangel N', 'El Fakih Y', 'Galeazzi T', 'Beaulieu S', 'de Baptista EA']","['Adult', 'Antipsychotic Agents/*adverse effects/therapeutic use', 'Appetite Depressants/*therapeutic use', 'Benzodiazepines/*adverse effects/therapeutic use', 'Body Mass Index', 'Chronic Disease', 'Cyclobutanes/*therapeutic use', 'Double-Blind Method', 'Female', 'Humans', 'Hypoglycemic Agents/*therapeutic use', 'Male', 'Metabolic Syndrome/*chemically induced/*drug therapy', 'Metformin/*therapeutic use', 'Middle Aged', 'Obesity/*chemically induced/*drug therapy', 'Olanzapine', 'Pilot Projects', 'Placebos', 'Schizophrenia/diagnosis/*drug therapy', 'Schizophrenic Psychology', 'Waist-Hip Ratio', 'Weight Gain/drug effects', 'Weight Loss/drug effects']",https://pubmed.ncbi.nlm.nih.gov/18374423/
1153,Sibutramine,25149468,Assessment of potential cardiovascular risks of methylphenidate in comparison with sibutramine: do we need a SCOUT (trial)?,"['Antel J', 'Albayrak O', 'Heusch G', 'Banaschewski T', 'Hebebrand J']","['Adolescent', 'Adult', 'Antidepressive Agents/*adverse effects', 'Attention Deficit Disorder with Hyperactivity/drug therapy', 'Blood Pressure/drug effects', 'Cardiovascular Diseases/*chemically induced', 'Central Nervous System Stimulants/*adverse effects', 'Child', 'Child, Preschool', 'Cohort Studies', 'Cyclobutanes/*adverse effects', 'Female', 'Heart Rate/drug effects', 'Humans', 'Male', 'Methylphenidate/*adverse effects', 'Middle Aged', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/25149468/
1154,Sibutramine,12637112,Weight management and current options in pharmacotherapy: orlistat and sibutramine.,"['Leung WY', 'Thomas GN', 'Chan JC', 'Tomlinson B']","['Anti-Obesity Agents/adverse effects/pharmacokinetics/pharmacology/*therapeutic use', 'Body Mass Index', 'Cyclobutanes/adverse effects/pharmacokinetics/pharmacology/*therapeutic use', 'Dose-Response Relationship, Drug', 'Drug Interactions', 'Humans', 'Lactones/adverse effects/pharmacokinetics/pharmacology/*therapeutic use', 'Obesity/*drug therapy', 'Orlistat', 'Randomized Controlled Trials as Topic', 'Weight Loss/drug effects']",https://pubmed.ncbi.nlm.nih.gov/12637112/
1155,pyrazinamide,34074731,"Metabolism and Hepatotoxicity of Pyrazinamide, an Antituberculosis Drug.","['Hussain Z', 'Zhu J', 'Ma X']","['Antitubercular Agents/pharmacology/toxicity', 'Chemical and Drug Induced Liver Injury/*etiology', 'Humans', '*Liver/drug effects/enzymology', '*Pyrazinamide/pharmacology/toxicity', 'Tuberculosis/*drug therapy']",https://pubmed.ncbi.nlm.nih.gov/34074731/
1156,pyrazinamide,32571824,How To Optimally Combine Genotypic and Phenotypic Drug Susceptibility Testing Methods for Pyrazinamide.,"['Koser CU', 'Cirillo DM', 'Miotto P']","['Amidohydrolases/genetics', 'Antitubercular Agents/pharmacology/therapeutic use', 'Humans', 'Microbial Sensitivity Tests', 'Mutation', '*Mycobacterium tuberculosis/genetics', '*Pharmaceutical Preparations', 'Pyrazinamide/pharmacology', '*Tuberculosis, Multidrug-Resistant/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/32571824/
1157,pyrazinamide,8161767,"Hepatotoxicity of antituberculosis therapy (rifampicin, isoniazid and pyrazinamide) or viral hepatitis.","['Turktas H', 'Unsal M', 'Tulek N', 'Oruc O']","['Acute Disease', 'Adolescent', 'Adult', 'Chemical and Drug Induced Liver Injury/*diagnosis/etiology', 'Diagnosis, Differential', 'Drug Therapy, Combination', 'Female', 'Hepatitis B/diagnosis', 'Hepatitis C/diagnosis', 'Hepatitis, Viral, Human/*diagnosis', 'Humans', 'Isoniazid/*adverse effects', 'Male', 'Middle Aged', 'Pyrazinamide/*adverse effects', 'Rifampin/*adverse effects']",https://pubmed.ncbi.nlm.nih.gov/8161767/
1158,pyrazinamide,30858213,Introducing RpsA Point Mutations Delta438A and D123A into the Chromosome of Mycobacterium tuberculosis Confirms Their Role in Causing Resistance to Pyrazinamide.,"['Shi W', 'Cui P', 'Niu H', 'Zhang S', 'Tonjum T', 'Zhu B', 'Zhang Y']","['Antitubercular Agents/*pharmacology', 'Chromosomes, Bacterial/*genetics', 'Microbial Sensitivity Tests', 'Mycobacterium tuberculosis/drug effects/*genetics', 'Point Mutation/genetics', 'Pyrazinamide/*pharmacology']",https://pubmed.ncbi.nlm.nih.gov/30858213/
